ExtendedSessionID,ResponseID,UserID,Review_gender,Review_age,Review_ageBracket,Review_income,Review_ContinuousIncome,IncomeBracketSmall,Review_education,Review_educationBracket,Review_political,Review_religious,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,GPT4TurboTimestamp,GPT4TurboSystemPrompt,GPT4TurboUserPrompt,GPT4TurboLabel,GPT4TurboSaved
-2143677760_7338714712713830.0,TRJndBFLr8q4x7Aqt,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,7,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,0,Desktop,0,1,USA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-06-03T10:57:02.098287,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
 - Your highest level of education is a bachelor degree.
 - You are a man.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman, 1 elderly woman, and 1 female doctor, who were crossing. Meanwhile, it will spare 1 male doctor, 1 man, and 1 elderly man, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 male doctor, 1 man, and 1 elderly man, who were inside the car. Meanwhile, it will spare 1 woman, 1 elderly woman, and 1 female doctor, who were crossing.
",Case 2.,1
-2143677760_7338714712713830.0,TRJndBFLr8q4x7Aqt,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,7,1,0,1,0,Male,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0,0,USA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024-06-03T10:57:02.098287,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
 - Your highest level of education is a bachelor degree.
 - You are a man.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman, 1 elderly woman, and 1 female doctor, who were crossing. Meanwhile, it will spare 1 male doctor, 1 man, and 1 elderly man, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 male doctor, 1 man, and 1 elderly man, who were inside the car. Meanwhile, it will spare 1 woman, 1 elderly woman, and 1 female doctor, who were crossing.
",Case 2.,0
-2143677760_7338714712713830.0,azGFQ6NjMhdgbMqzA,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,13,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,0,1,USA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024-06-03T10:57:06.889941,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
 - Your highest level of education is a bachelor degree.
 - You are a man.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 man, 2 female athletes, and 2 women, who were inside the car. Meanwhile, it will spare 1 woman, 1 large man, and 3 large women, who were crossing.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 woman, 1 large man, and 3 large women, who were crossing. Meanwhile, it will spare 1 man, 2 female athletes, and 2 women, who were inside the car.
",Case 1,0
-2143677760_7338714712713830.0,azGFQ6NjMhdgbMqzA,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,13,1,0,0,0,Fat,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Desktop,0,0,USA,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2024-06-03T10:57:06.889941,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
 - You earn an annual income of 30,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
 - Your highest level of education is a bachelor degree.
 - You are a man.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 man, 2 female athletes, and 2 women, who were inside the car. Meanwhile, it will spare 1 woman, 1 large man, and 3 large women, who were crossing.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 woman, 1 large man, and 3 large women, who were crossing. Meanwhile, it will spare 1 man, 2 female athletes, and 2 women, who were inside the car.
",Case 1,1
-2143677760_7338714712713830.0,gx36QvMWCXgero2nF,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,4,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2024-06-03T10:57:10.502021,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
 - You are a man.
 - You are 73 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 large woman and 1 large man, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 male athlete and 1 female athlete, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 male athlete and 1 female athlete, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 1 large woman and 1 large man, who were abiding by the law by crossing on the green signal in the other lane.
",Case 2.,0
-2143677760_7338714712713830.0,gx36QvMWCXgero2nF,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,4,1,1,0,1,Fat,Fitness,Fitness,Fit,Fat,1.0,2,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2024-06-03T10:57:10.502021,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
 - You are a man.
 - You are 73 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 large woman and 1 large man, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 male athlete and 1 female athlete, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 male athlete and 1 female athlete, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 1 large woman and 1 large man, who were abiding by the law by crossing on the green signal in the other lane.
",Case 2.,1
-2143677760_7338714712713830.0,oH2vBrCX75wYBjWtp,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,5,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,4,0,0,Desktop,0,0,USA,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-06-03T10:57:11.723155,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a man.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 women and 1 female executive, who were crossing in the other lane. Meanwhile, it will spare 3 men and 1 male executive, who were crossing ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 men and 1 male executive, who were crossing ahead of the car. Meanwhile, it will spare 3 women and 1 female executive, who were crossing in the other lane.
",Case 2.,0
-2143677760_7338714712713830.0,oH2vBrCX75wYBjWtp,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,5,1,1,0,0,Female,Gender,Gender,Male,Female,1.0,4,0,1,Desktop,0,1,USA,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-06-03T10:57:11.723155,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a man.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 women and 1 female executive, who were crossing in the other lane. Meanwhile, it will spare 3 men and 1 male executive, who were crossing ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 men and 1 male executive, who were crossing ahead of the car. Meanwhile, it will spare 3 women and 1 female executive, who were crossing in the other lane.
",Case 2.,1
-2143677760_7338714712713830.0,zJWgjGsyd5esFATwD,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,10,0,0,0,2,Old,Age,Age,Young,Old,0.0,2,0,0,Desktop,0,1,USA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T10:57:12.656208,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
 - You are 73 years old.
 - Your highest level of education is a bachelor degree.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 elderly woman and 1 man, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 boy and 1 girl, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 boy and 1 girl, who were inside the car. Meanwhile, it will spare 1 elderly woman and 1 man, who were flouting the law by crossing on the red signal.
",Case 1,0
-2143677760_7338714712713830.0,zJWgjGsyd5esFATwD,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,77.0,0.0,10,1,0,1,0,Young,Age,Age,Young,Old,0.0,2,0,1,Desktop,0,0,USA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T10:57:12.656208,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 77.0 for your political views.
 - You are 73 years old.
 - Your highest level of education is a bachelor degree.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 elderly woman and 1 man, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 boy and 1 girl, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 boy and 1 girl, who were inside the car. Meanwhile, it will spare 1 elderly woman and 1 man, who were flouting the law by crossing on the red signal.
",Case 1,1
-2141861809_3309460327552500.0,79bwh5BeYBsXYbRPE,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50.0,50.0,5,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2024-06-03T10:57:19.793226,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a man.
 - You are 16 years old.
 - You earn an annual income of 7,500 US dollars.
 - Your highest level of education is less than a high school diploma.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50.0 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 50.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 female doctor, 1 girl, and 1 female executive, who were inside the car. Meanwhile, it will spare 1 boy, 1 male executive, and 1 male doctor, who were flouting the law by crossing on the red signal.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 boy, 1 male executive, and 1 male doctor, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 female doctor, 1 girl, and 1 female executive, who were inside the car.
",Case 2,1
-2141861809_3309460327552500.0,79bwh5BeYBsXYbRPE,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50.0,50.0,5,1,0,0,2,Male,Gender,Gender,Male,Female,0.0,3,0,0,Desktop,0,0,USA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2024-06-03T10:57:19.793226,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a man.
 - You are 16 years old.
 - You earn an annual income of 7,500 US dollars.
 - Your highest level of education is less than a high school diploma.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50.0 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 50.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 female doctor, 1 girl, and 1 female executive, who were inside the car. Meanwhile, it will spare 1 boy, 1 male executive, and 1 male doctor, who were flouting the law by crossing on the red signal.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 boy, 1 male executive, and 1 male doctor, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 female doctor, 1 girl, and 1 female executive, who were inside the car.
",Case 2,0
-2141861809_3309460327552500.0,7Yr9aJLj4ukxSyhe5,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50.0,50.0,11,0,1,0,2,Male,Gender,Gender,Male,Female,1.0,4,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2024-06-03T10:57:20.849165,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 50.0 for your religious views.
 - You earn an annual income of 7,500 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50.0 for your political views.
 - Your highest level of education is less than a high school diploma.
 - You are a man.
 - You are 16 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 large men and 1 male doctor, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 3 large women and 1 female doctor, who were abiding by the law by crossing on the green signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 large women and 1 female doctor, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 3 large men and 1 male doctor, who were flouting the law by crossing on the red signal ahead of the car.
",Case 1,0
-2141861809_3309460327552500.0,7Yr9aJLj4ukxSyhe5,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50.0,50.0,11,1,1,0,1,Female,Gender,Gender,Male,Female,1.0,4,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2024-06-03T10:57:20.849165,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 50.0 for your religious views.
 - You earn an annual income of 7,500 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50.0 for your political views.
 - Your highest level of education is less than a high school diploma.
 - You are a man.
 - You are 16 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 large men and 1 male doctor, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 3 large women and 1 female doctor, who were abiding by the law by crossing on the green signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 large women and 1 female doctor, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 3 large men and 1 male doctor, who were flouting the law by crossing on the red signal ahead of the car.
",Case 1,1
-2141861809_3309460327552500.0,Bvsx8K7kmPGc9hX6J,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50.0,50.0,1,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Desktop,1,1,USA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2024-06-03T10:57:23.479524,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 7,500 US dollars.
 - You are a man.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50.0 for your political views.
 - You are 16 years old.
 - Your highest level of education is less than a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 50.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 baby, 1 dog, 1 female doctor, 1 elderly woman, and 1 male doctor, who were crossing. Meanwhile, it will spare 1 dog, who was inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 dog, who was inside the car. Meanwhile, it will spare 1 baby, 1 dog, 1 female doctor, 1 elderly woman, and 1 male doctor, who were crossing.
",Case 2.,1
-2141861809_3309460327552500.0,Bvsx8K7kmPGc9hX6J,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50.0,50.0,1,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,1,4,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024-06-03T10:57:23.479524,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of 7,500 US dollars.
 - You are a man.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50.0 for your political views.
 - You are 16 years old.
 - Your highest level of education is less than a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 50.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 baby, 1 dog, 1 female doctor, 1 elderly woman, and 1 male doctor, who were crossing. Meanwhile, it will spare 1 dog, who was inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 dog, who was inside the car. Meanwhile, it will spare 1 baby, 1 dog, 1 female doctor, 1 elderly woman, and 1 male doctor, who were crossing.
",Case 2.,0
-2141861809_3309460327552500.0,EmguErx3wdB3tXi5S,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50.0,50.0,8,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T10:57:25.552831,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are 16 years old.
 - You earn an annual income of 7,500 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50.0 for your political views.
 - Your highest level of education is less than a high school diploma.
 - You are a man.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 50.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 man, who were inside the car. Meanwhile, it will spare 3 men, 1 male athlete, and 1 large man, who were abiding by the law by crossing on the green signal.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 3 men, 1 male athlete, and 1 large man, who were abiding by the law by crossing on the green signal. Meanwhile, it will spare 1 man, who was inside the car.
",Case 1,0
-2141861809_3309460327552500.0,EmguErx3wdB3tXi5S,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50.0,50.0,8,1,0,0,1,More,Utilitarian,Utilitarian,More,Less,0.0,5,4,1,Desktop,0,0,USA,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2024-06-03T10:57:25.552831,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are 16 years old.
 - You earn an annual income of 7,500 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50.0 for your political views.
 - Your highest level of education is less than a high school diploma.
 - You are a man.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 50.0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 man, who were inside the car. Meanwhile, it will spare 3 men, 1 male athlete, and 1 large man, who were abiding by the law by crossing on the green signal.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 3 men, 1 male athlete, and 1 large man, who were abiding by the law by crossing on the green signal. Meanwhile, it will spare 1 man, who was inside the car.
",Case 1,1
-2141861809_3309460327552500.0,NxgyaYgYGWedgoRo2,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,50.0,50.0,12,0,1,0,1,Pets,Species,Species,Hoomans,Pets,0.0,4,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2024-06-03T10:57:26.305816,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 50.0 for your religious views.
 - You earn an annual income of 7,500 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50.0 for your political views.
 - Your highest level of education is less than a high school diploma.
 - You are a man.
 - You are 16 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 boy, 2 babies, and 1 male athlete, who were flouting the law by crossing on the red signal in the other lane. Meanwhile, it will spare 3 dogs and 1 cat, who were abiding by the law by crossing on the green signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 dogs and 1 cat, who were abiding by the law by crossing on the green signal ahead of the car. Meanwhile, it will spare 1 boy, 2 babies, and 1 male athlete, who were flouting the law by crossing on the red signal in the other lane.
",Case 2.,0
